mode,region,group,pid,date,utt_no,wav_path,transcript,prediction
read,DG,3,PID_000000106,20191024,00324,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG3/PID_000000106_20191024_00324_DG.wav,﻿오늘 날씨 알고있어,오늘 날씨 알고 있어.
read,DG,3,PID_000000103,20191020,00466,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG3/PID_000000103_20191020_00466_DG.wav,﻿머리가 많이 빠지네,머리가 많이 빠지네.
read,DG,3,PID_000000108,20191019,00254,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG3/PID_000000108_20191019_00254_DG.wav,﻿내가 아는 사람 중에 제일 사랑해,내가 아는 사람 중에 제일 사랑해.
read,DG,3,PID_000000105,20191018,00479,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG3/PID_000000105_20191018_00479_DG.wav,﻿아무 일도 없어,아무 일도 없어.
read,DG,3,PID_000000105,20191018,00154,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG3/PID_000000105_20191018_00154_DG.wav,﻿일이 정말 안돌아가서 큰일이야,일이 정말 안 돌아와서 큰일이야.
read,DG,4,PID_000000129,20191029,00242,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00242_DG.wav,﻿너 이거 뭔지 알아,네 이거 뭔지 알려줘.
read,DG,4,PID_000000129,20191029,01041,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01041_DG.wav,﻿네 맞아요,네 맞아요.
read,DG,4,PID_000000129,20191023,00126,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00126_DG.wav,﻿너는 뭐 때문인지 아니,너는 뭐 때문인지 아니.
read,DG,4,PID_000000129,20191029,01087,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01087_DG.wav,﻿나만 남았어,남아남아다
read,DG,4,PID_000000025,20191009,00076,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00076_DG.wav,﻿내 혈당 입력,내 혈당 입력.
read,DG,4,PID_000000025,20191018,00065,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00065_DG.wav,﻿딸년은 뭐 하고 사는지 깜깜 무소식이네,딸녀는 뭐하고 사는지 깜깜무소식이네.
read,DG,4,PID_000000128,20191029,00003,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00003_DG.wav,﻿눈이 오는지 물어봐도 돼,눈이 오는지 물어봐도 돼?
read,DG,4,PID_000000129,20191023,00141,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00141_DG.wav,﻿어떻게하면 건강이 좋아질지 고민이야,어떻게 하면 건강이 좋아질지 고민이야.
read,DG,4,PID_000000128,20191024,00336,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191024_00336_DG.wav,﻿비만 예방하기 위해 음식 뭐있어,비만 예방하기 위해 음식 뭐 있어?
read,DG,4,PID_000000128,20191021,00205,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191021_00205_DG.wav,﻿너도 나도 수고 많았어,너도나도 수고 많았어.
read,DG,4,PID_000000025,20191012,00141,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00141_DG.wav,﻿질병 별 예방운동 추천 해봐,질병별 예방 운동 추천해봐.
read,DG,4,PID_000000025,20191018,00017,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00017_DG.wav,﻿나는 언제쯤 자식들이랑 여행이라는 걸 가볼 수 있을까,나는 언제쯤 자식들이랑 여행이라는 걸 가볼 수 있을까?
read,DG,4,PID_000000025,20191018,00136,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00136_DG.wav,﻿아들이 돈을 버느라 많이 힘들대,아들이 돈을 버느라 많이 힘들대.
read,DG,4,PID_000000128,20191024,00190,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191024_00190_DG.wav,﻿이번에는 아들네랑 같이 여행을 가려고 했는데 취소가 됐어,이번에는 아들내랑 같이 여행을 가려고 했는데 취소가 됐어.
read,DG,4,PID_000000128,20191029,00325,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00325_DG.wav,﻿눈 오는지 알려줄래,눈 오는지 알려줄래?
read,DG,4,PID_000000025,20191012,00202,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00202_DG.wav,﻿음식 알아봐줄래,음식 알아봐 줄래?
read,DG,4,PID_000000025,20191012,00414,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00414_DG.wav,﻿다른 집 손자는 용돈도 준다는데 우리 집 손자는 용돈도 안 줘,다른 집 손자는 용돈도 준다는데 우리 집 손자는 용돈도 안 줘.
read,DG,4,PID_000000129,20191029,00112,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00112_DG.wav,﻿눈이내릴까요,눈이 내릴까요?
read,DG,4,PID_000000128,20191021,00221,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191021_00221_DG.wav,﻿이렇게 하면 잘되는게 맞겠지,이렇게 하면 잘 되는 게 맞겠지
read,DG,4,PID_000000129,20191029,00947,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00947_DG.wav,﻿비빔국수 비벼서 먹으면 기분이 좋아질 것 같아,비빔국수 비벼서 먹으면 기분이 좋아질 것 같아
read,DG,4,PID_000000129,20191023,00127,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00127_DG.wav,﻿응 응 왜 불렀어,응. 응. 왜 불렀어?
read,DG,4,PID_000000129,20191029,00178,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00178_DG.wav,﻿눈이오는가,눈이 오는가.
read,DG,4,PID_000000025,20191012,00352,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00352_DG.wav,﻿석류가 몸에 좋아,석류가 몸에 좋아.
read,DG,4,PID_000000025,20191009,00234,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00234_DG.wav,﻿내꺼 혈당 체크 하고싶어,내꺼 혈당 체크하고 싶어.
read,DG,4,PID_000000128,20191029,00402,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00402_DG.wav,﻿요즘은 강호동씨도 많이 나오더라고,요즘은 강호동 씨도 많이 나오더라고
read,DG,4,PID_000000129,20191023,00221,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00221_DG.wav,﻿비만 예 예방 운동 추천 해줘,비만 예방 운동 추천해줘.
read,DG,4,PID_000000025,20191018,00158,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00158_DG.wav,﻿손자가 많이 아파서 병원에 있대,손자가 많이 아파서 병원에 있대.
read,DG,4,PID_000000129,20191029,01174,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01174_DG.wav,﻿옆집 할마시는 돈이 없대,옆집 할머니는 돈이 없대.
read,DG,4,PID_000000129,20191021,00171,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191021_00171_DG.wav,﻿내일 최저기온 얼마,내일 최저 기운 얼마.
read,DG,4,PID_000000025,20191018,00403,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00403_DG.wav,﻿저번에 인사온 그 잘생긴 청년이랑 결혼을 한대,저번에 인사 온 그 잘생긴 청년이랑 결혼을 한 대.
read,DG,4,PID_000000025,20191018,00023,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00023_DG.wav,﻿자식들이 돈 없다면서 지들만 여행을 가,자식들이 돈 없다면서 지들만 여행을 가.
read,DG,4,PID_000000025,20191009,00211,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00211_DG.wav,﻿혈당 확인 할란다,혈당 확인하란다.
read,DG,4,PID_000000129,20191021,00200,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191021_00200_DG.wav,﻿일을 그만하고 싶어,일을 그만하고 싶어.
read,DG,4,PID_000000129,20191029,00173,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00173_DG.wav,﻿비만 예방 운동 알려줘,미안 예방 운동 안 해줘.
read,DG,4,PID_000000129,20191029,00793,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00793_DG.wav,﻿비만 추천 음식 검색해줘,비만 처치한 눈빛 검색해줘.
read,DG,4,PID_000000025,20191018,00366,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00366_DG.wav,﻿저기 아래 사는 총각이 이번에 결혼하게 됐다고 마을에 떡을 돌렸어,저기 아래 사는 총각이 이번에 결혼하게 됐다고 마을에 떡을 돌렸어.
read,DG,4,PID_000000129,20191029,01002,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01002_DG.wav,﻿이렇게 하는게 맞아,이렇게 하는 게 맞아.
read,DG,4,PID_000000025,20191018,00346,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00346_DG.wav,﻿할망구가 하도 죽는 소리를 하길래 화가 나서 소리를 질려버렸어,할망구가 하도 죽는 소리를 하길래 화가 나서 소리를 질려버렸어.
read,DG,4,PID_000000025,20191012,00051,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00051_DG.wav,﻿치매에 좋은 뭔 운동 할까,치매에 좋은 뭔 운동할까?
read,DG,4,PID_000000129,20191029,00840,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00840_DG.wav,﻿아들네가 설에 기차를 타고 온다는데 예매는 했는지 모르겠네,아들네가 설에 기차를 타고 온다는데 애매는 했는지 모르겠네.
read,DG,4,PID_000000128,20191021,00131,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191021_00131_DG.wav,﻿앞집 할머니한테 전화걸어줘,앞집 할머니한테 전화 걸어줘.
read,DG,4,PID_000000129,20191023,00063,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00063_DG.wav,﻿오늘 날씨 어때,오늘 날씨 어때?
read,DG,4,PID_000000025,20191018,00124,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00124_DG.wav,﻿금요일에는 딸이랑 사위가 와서 꽃구경 가리고 했어,금요일에는 딸이랑 사이가 와서 꽃구경 가려고 했어.
read,DG,4,PID_000000025,20191012,00001,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00001_DG.wav,﻿어떤 운동 추천 해주세요,어떤 운동 추천해주세요?
read,DG,4,PID_000000129,20191021,00031,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191021_00031_DG.wav,﻿내 휴대폰은 단축키 일번이 할아버지야,내 휴대폰은 단축키 1번이 할아버지야.
read,DG,4,PID_000000025,20191009,00266,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00266_DG.wav,﻿내 혈당이 괜찮을까,내 혈당이 괜찮을까?
read,DG,4,PID_000000128,20191029,00314,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00314_DG.wav,﻿옆집 할머니네 손자가 곧 결혼한대,옆집 할머니네 손자가 곧 결혼한대.
read,DG,4,PID_000000025,20191012,00218,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00218_DG.wav,﻿좋은 음식 알아볼래,좋은 음식 알아볼래?
read,DG,4,PID_000000129,20191029,01355,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01355_DG.wav,﻿하나 둘 셋 넷 다섯 여섯 일곱 여덟 아홉 열,하나 둘 셋 넷 다섯 여섯 일곱 여덟 아홉 열
read,DG,4,PID_000000025,20191018,00173,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00173_DG.wav,﻿내가 약을 먹었던가,내가 약을 먹었던가?
read,DG,4,PID_000000129,20191029,01221,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01221_DG.wav,﻿어떻게 화해를 하는게 좋을까,어떻게 화해를 하는 게 좋을까?
read,DG,4,PID_000000025,20191009,00214,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00214_DG.wav,﻿내 혈당 궁금해서 체크 했음해,내 혈당 궁금해서 체크했음 해.
read,DG,4,PID_000000025,20191018,00205,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00205_DG.wav,﻿전화번호 좀 알려줘,전화번호 좀 알려줘.
read,DG,4,PID_000000128,20191029,00277,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00277_DG.wav,﻿날씨 어떤지 알려줘,날씨 어떤지 알려줘
read,DG,4,PID_000000128,20191029,00021,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00021_DG.wav,﻿살아있을 때 잘했어야했어,살아있을 때 잘했어야 했어.
read,DG,4,PID_000000129,20191029,01099,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_01099_DG.wav,﻿당뇨 운동 추천 해줘,당뇨 운동 추천해줘
read,DG,4,PID_000000129,20191029,00545,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00545_DG.wav,﻿생일이 무슨 대수인가,생일이 무슨 대수인가.
read,DG,4,PID_000000129,20191029,00339,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00339_DG.wav,﻿무슨 운동을 하는게 좋을까,무슨 운동을 하는 게 좋을까.
read,DG,4,PID_000000025,20191009,00051,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00051_DG.wav,﻿비 올지도 몰라서 창문을 다 닫았어,비 올지도 몰라서 창문을 다 닫았어.
read,DG,4,PID_000000025,20191018,00354,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00354_DG.wav,﻿앞집 영감탱이가 그랬는데 뒷집 할망구가 이랬다지 뭐야,앞집 영감탱이가 그랬는데 뒷집 할망구가 이랬다지 뭐야
read,DG,4,PID_000000025,20191018,00139,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00139_DG.wav,﻿그래도 가족들이 돈 벌어서 나까지 주니까 많이 고마워,그래도 가족들이 돈 벌어서 나까지 주니까 많이 고마워.
read,DG,4,PID_000000025,20191009,00121,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00121_DG.wav,﻿오늘 혈당 등록해,오늘 혈당 등록해.
read,DG,4,PID_000000129,20191023,00006,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00006_DG.wav,﻿내가 말한게 맞아,내가 말한 게 맞아.
read,DG,4,PID_000000128,20191029,00181,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00181_DG.wav,﻿치매 안걸리는 방법 좀 알려줘봐,치매 안 걸리는 방법 좀 알려줘 봐.
read,DG,4,PID_000000129,20191023,00198,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00198_DG.wav,﻿내가 알고있는게 맞아,내가 알고 있는 게 맞아.
read,DG,4,PID_000000128,20191021,00194,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191021_00194_DG.wav,﻿내 휴대폰 단축키 일번은 할아버지야,내 휴대폰 단축키 1번은 할아버지야.
read,DG,4,PID_000000129,20191029,00099,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00099_DG.wav,﻿아들네 집 주소 알려줘,아들의 아들의 집 주소 알려줘.
read,DG,4,PID_000000129,20191029,00645,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00645_DG.wav,﻿비 내리니,피내리니
read,DG,4,PID_000000129,20191023,00070,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00070_DG.wav,﻿취미가 있어서 인생이 한층 더 재밌었어,취미가 있었어 인생이 한층 더 재미있었어.
read,DG,4,PID_000000128,20191029,00115,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191029_00115_DG.wav,﻿질병에 따른 좋은 음식 뭐지,질병에 따른 좋은 음식 뭐지
read,DG,4,PID_000000128,20191021,00238,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191021_00238_DG.wav,﻿오늘 날씨 좋은가,오늘 날씨 좋은가?
read,DG,4,PID_000000025,20191012,00306,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00306_DG.wav,﻿비만 좋은 음식 뭐다냐,비만 좋은 음식 뭐 단냐?
read,DG,4,PID_000000129,20191029,00009,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00009_DG.wav,﻿기다리고 있을테니까 천천히 해,기다리고 있을 테니까 천천히 해.
read,DG,4,PID_000000129,20191021,00095,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191021_00095_DG.wav,﻿나 이게 뭔지 모르겠는데 너는 알고 있어,나 이게 뭔지 모르겠는데 너는 알고 있어.
read,DG,4,PID_000000129,20191023,00203,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00203_DG.wav,﻿그냥 기분이 별로야,난 기분이 별로야.
read,DG,4,PID_000000129,20191021,00156,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191021_00156_DG.wav,﻿성남 날씨 알려줘라,성남 날씨 알려줘라.
read,DG,4,PID_000000025,20191012,00305,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191012_00305_DG.wav,﻿비만에 좋은 음식 뭐냐,비만에 좋은 음식 뭐냐?
read,DG,4,PID_000000128,20191024,00072,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191024_00072_DG.wav,﻿전화하게 전화번호 좀 알려줘봐,전화하게 전화번호 좀 알려줘 봐.
read,DG,4,PID_000000129,20191023,00102,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191023_00102_DG.wav,﻿질병에 따른 좋은 음식이 뭐야,질병이 따른 좋은 음식이 뭐야.
read,DG,4,PID_000000025,20191009,00111,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00111_DG.wav,﻿오늘 혈당 기록해,오늘 혈당 기록해.
read,DG,4,PID_000000025,20191009,00080,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191009_00080_DG.wav,﻿내 혈당 입력 서비스 해줘,내 혈당 입력 서비스해줘.
read,DG,4,PID_000000128,20191024,00085,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000128_20191024_00085_DG.wav,﻿어디 놀러가고싶어,어디 놀러 가고 싶어?
read,DG,4,PID_000000129,20191029,00912,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000129_20191029_00912_DG.wav,﻿골다공증에 좋은 뭔 운동이 좋을지 알려줘,골다공증에 좋은 뭔 운동이 좋을지 알려줘.
read,DG,4,PID_000000025,20191018,00106,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG4/PID_000000025_20191018_00106_DG.wav,﻿우리집 손자가 이제 초등학교에 들어갈 나이가 됐대,우리 집 손자가 이제 초등학교에 들어갈 나이가 됐대.
